sentence1,sentence2,label
为什么我没有微粒贷呢，可以申请？,什么时间可以开户,0
我昨天改了还款卡啊。你们提示成功。怎么又扣之前的卡了,如何更改分期还款,0
胰腺脓肿,胰腺脓肿,1
如何获得微袋免息卷,哪里领到优惠券呀,0
五号还款日四号就要还吗,一般还款日是多长时间,0
你好！如借一个月后面有钱了全还有需利息吗,假如我借5000，一个月利息是75元吗,0
你好，麻烦帮我处理还款，扣款失败,我今天忘记存钱了,0
首次借款零晨借的，沒接到电话,我昨晚把钱汇到卡上去,0
你好能给我发个结清单么,你好，我需要结清证明，,0
如何加入,啥时发放资格,0
快点邀请我啊名额,微粒贷  这么才能有啊,0
银行卡现在能注销吗,试过了，一直显示身份核实不过,0
能借几次,我借款20笔能不能再次借款？,0
要怎么开通 怎么还没有微粒贷,我查不了,0
28日几点扣款？,下午会不会再次扣款,0
为啥我的综合评分未通过,主要需要什么条件,0
不可以借钱,6.3.8版本有微粒贷吗,0
你好我输入信息过多错了怎么办啊,个人信息补充,0
为什么还不来,一个额度分两次借款，还款时应该怎么还？,0
10000的日利息多少钱,一万一个月多少,0
借款提前还清，可不可以继续申请？,提前还清借款能不能在原来的额度上提高额度,0
我这什么时候可以贷款啊,一次只能借一笔,0
支持什么银行卡,中国银行,0
我绑定的是农业银行卡，怎么开通微粒贷？,报我银行卡能查到有开通微粒贷？,0
怎么关闭借贷,还款会不会在到期前两天通知应还款金额,0
1:微粒贷介绍,微力贷借款,0
不好意思，刚一不小心挂断了电话，麻烦你们再打过来~,一般须要多长时间可提额,0
如何提高额度 提高额度,当天17点怎么不会扣呀,0
我的钱被盗了,如果我的号被盗，里面的钱会不会被发出去,0
免息微粒贷优惠券,优惠卷哪里有,0
如何具备资格,多久会全面开,0
已还完的账单,为什么下月的账单出来又是567,0
借款后多久有电话确认,我想问下，借款后，是否有电话咨询,0
我提前还款了后，就可以继续借出来,1000一个月内提前还款给多少利息,0
QQ号: 问题描述：如何申请微粒贷,提交申请后多久能有消息？,0
多久还一次,多久不还款怎么办,0
一天最高可以提取次数,一天为什么最多只能还8万,0
今天怎么还款不成功啊,不能按时还款,0
怎样 才能符合审批条件？,多长时间审批一次,0
延迟一天还款有什么不好？,延迟还款日,0
0.05%怎么,强烈提额,0
24000几时到账?,为什么打了一次电话没接到后没再打,0
微信可以还钱吗,微信能提前还款？,0
尿道,尿道,1
供血不足,供血不足,1
取消微粒贷账户,额度回复以后还是以前的额度？会涨吗？,0
各行限额,基金限额说明,0
微粒贷会影响银行贷款吗？,没有绑定银行卡可以申请微粒贷吗,0
1.何时会邀请我使用微粒货2，没有微粒贷可以申请,为什么我的钱包里没有微粒贷的图,0
可以改成5个月的吗,你好，我本来分20个月的，但最后不小心变成了10个月,0
你好，为什么我去微粒贷，手机收不到验证码了,收到验证码后闪退,0
推迟两天  22号还可以么,逾期一天会黑名单吗？,0
刚才电话没接到，啥时再来电？,没接到电话,0
怎么还不扣我的还款？！,电话,0
我持有齐鲁稳固21是6000元明天到期，怎么微众发的短信和微信提示我是3000元到期，不对呀！,请问齐鲁稳固21天理财下一期哪天开始计息？,0
变更还款卡号怎么变更,网银未找到相应项目修改，有无其它方式如何还款?,0
短信验证失败次数过多，要到第二天，请问具体时间是多久，谢谢！,刚才验证身份证后4位我说错了。怎么办？,0
5点之前怎么不扣,帐户上有钱还不了？？？？,0
杂贷,哎，都不可以借钱啊,0
你好我的审核为什么没有通过,之前借过 后来却显示未通过审核,0
提前還清后可以繼續借款嗎,提前还清影响征信吗,0
通宣利肺丸,通宣利肺丸,1
QQ上面找不到这个,不满足要求,0
什么时候到账,早就还清啦，怎么我的征信报告会有这种情况,0
为什么我开户办不了？,我已开户  为什么还是进不了微粒贷,0
10月还款通知短信,您好！借款成功有信息通知吗？,0
未通过评估,评估根据是什么,0
怎么审批,我微粒贷里有额度显示，申请却不成功什么原因,0
咨询问题,在不在？,0
我的额度有10万。一次最多只能借4万吗,可以不限次数贷？,0
为何借不出来,为什么我里面还有8000借不出来了,0
局限性膈膨升,局限性膈膨升,1
不开通微粒贷拿什么搞理财,业务请求参数不全是什么意思,0
为何我现在的帐户不能提前还款,为什么我按时还款，现在还完了不能借了,0
下午前冲进去了什么时候扣款,20号卡内有钱 为什么还逾期,0
为什么我的额度降了那么多,我要降低额度怎么操作,0
借款成功是不是直接到我绑定的银行卡吗？,信用卡信用不好能贷款吗？,0
为什么一直不扣款？应该18号就扣款的！,为什么我卡内余额足够，为何扣款不成功,0
你好，我要办什么手续才能进入微粒贷,借款,0
我的信息不小心输入三次错误，现在申请不了了,信息不匹配.如何重新启动,0
借多久可以,借款期限是5个月，假如我10天就还款了，那还的钱和5个月期限的钱一样吗？,0
怎么查看账单,本期账单,0
一直没有接到借款电话,上班电话没接到,0
后期逐步开放后期是有多长,什么要求,0
1000元五期利息是多少,10万的联系是多少,0
我的账单详情,我的还货金额和银行帐单不一样,0
我24号贷了500块，现在为什么不能提前还款,现在资金短缺无法还钱！能下月同时还嘛,0
为什么审核电话还没打给我,为什么我的借款一定要电话审核,0
引流管,引流管,1
何时会可以使用微粒贷借款,什么是可接额度,0
什么时候才邀请？,开通要求,0
活期+转出限额,这个有没有时间限制,0
17点扣款失败？,下午存钱到卡上,0
门静脉增宽,门静脉增宽,1
qq没有微粒贷怎么申请,QQ钱包在哪个页面,0
右肺中叶肺大泡,右肺中叶肺大泡,1
胆囊息肉样变,胆囊息肉样变,1
冠脉中重度狭窄,冠脉中重度狭窄,1
多久才会提升额度,你好 我的微粒贷额度可以申请提高吗？,0
你們的客服電話號碼是多少,现在可以打电话过来给我吗？,0
你好！借款成功后到卡可以取现金吗？,一直没有受到确认电话，如何取消借款？,0
右肾盂,右肾盂,1
利息从哪天算,多长时间内还款不收费,0
借款后什么时候来客服电话？,借款后为什么要电话回访,0
在等电话我不借了怎么取消,微粒贷会不会自动取消,0
为何评估不通过,为什么还款了不能继续借款,0
没能按时还款,10个月还款,0
哪家银行,借来的钱只能用于消费使用吗？可以用于信用卡还款吗,0
5000元每月利息多少,3.怎么计息,0
干嘛进入填写金额状态就进不了下一步了,问怎样从官方页面进入抢购活动,0
雷尼替丁,雷尼替丁胶囊,1
我钱包里面有5000块，想先还一部分，怎么操作,零钱里的钱怎么不能还款的,0
提前还款  还完能重新借吗,怎么借,0
为什么请求信息非法啊。,别的手机怎么开通微粒贷,0
QQ上有,借款没有,0
为什么我的微粒袋没有额度,为什么无法看到可用额度,0
肝肾功,肝肾功,1
借多笔,我申请贷款什么时候有消息可以,0
我第一次可以借，并且按时还款，为什么现在还有额度，却提示不能借款,我都是按时或提钱还款的，为什么我现在不能用了,0
以前大号密码忘记了,微众交易密码忘记了,0
如果我现在退借可以吗,我想退出怎么弄,0
为什么申请了到现在还没到帐,微粒贷什么时候开始啊,0
我卡里有钱的啊，怎么扣款不成功？,因为个人信息输入错误次数较多，无法借款怎么解决,0
可以问了吗,如果明天来不及还款怎么办,0
不满足借款要求,不满足审批要求怎么办,0
腾讯去死,腾讯信用为什么我打不开？,0
利息是吗,提前还款面利息还会计算吗,0
莪借款没有到账会被扣钱吗   还有莪的个人信息会不会流露出去,怎么是信息非法,0
只支持大陆18位身份证,1.身份证认证失败,0
借的钱不能用于什么地方,我的微信钱包，没有微粒贷款，一项功能,0
卡里有钱为什么不扣款,你好客服！我想咨询我的微粒贷今天提前还清了，如果明天有急用想借用，可以的不？,0
利息什么时候开始扣款,什么时候还钱不要利息,0
我财富通消费也蛮大的,有每月还款明细清单吗？,0
为什么没有达到要求,什么时候开放,0
何时才会被邀请开通？,麻烦帮我开通谢谢,0
如何获取联系电话,怎么变成客人,0
如果在借款十天后还款可以吗？有没有违约金？,我的微信钱包，没有微粒贷款，一项功能,0
你好，我怎么才能下载开户,l开户,0
7天免息的话就是我借10万在7天内还款一分费用也不用吗,免息咋回事,0
余额充足，却提示我还款失败,明天才还款，有问题吗？,0
能帮我关闭微粒贷吗？,我卡销户了。怎么还了,0
如提前还款，利息是要全部收完吗？,在额度内，是否随借随还,0
多久会提升,你好  怎么提升额度,0
换卡不成功怎么办？,换卡处理时间,0
换卡限额5000,请介绍下微众银行转出到他行卡，限额，手续费,0
借款期限是多久,借款可以用几日就还款吗？,0
打款速度,我的意思是赶紧把额度给我打开,0
非工作日可以放款吗,收到谢谢了,0
怎么那么久都没确认电话？,扣款失败，我在当天把钱还上，会不会打电话给预留电话,0
抢iphone7地址,抢购收集的活动几点开始,0
不是激请的客人行,不是受邀客户，怎么,0
一笔贷款还清之后还可以再借吗？,QQ已经借款，那么微信上还可以借款吗,0
你好，我银行卡中有足够余额，但是还款日没有自动扣除钱，不知有什么问题,还款日当天中午银行卡里余额才充足可以吗？,0
为什么不可以贷款,在哪里贷款？,0
我为什么还款不成功,不能提前还款么,0
原来绑定的银行卡丢了，,一定要财付通绑定的银行卡吗,0
我从微众银行转账到农业银行卡号一天限额是多少,我的限额怎么查,0
叩诊呈鼓音,叩诊呈鼓音,1
支持的银行卡都有哪些，中国农业银行可以吗？,银行卡丢了，怎么还微粒贷,0
以后还款怎么还,没解决,0
身份信息提示错误,补全身份,0
说未满足微众银行审批要求，操作不了,未满足审批 怎么办,0
借钱了最长多久时间还款,借20000每月如何还款,0
如何申请提前还款,如果今天借钱后，明天全部还了，是不是免收违约金啊？,0
不能满足借款是什么意思呢,为什么还没有致电话给我？,0
但是我不想要了,118是你们公司短信吗,0
取现要收手续费么?,一夜多少钱,0
进行身份认证,那我手机上没有微粒贷要怎样申请,0
